49;;Deutschland;
49;15020;Deutschland;interactive digital media 
49;15050;Deutschland;NAKA AG
49;15080;Deutschland;Easy World Call 
49;1511;Deutschland;Telekom
49;1512;Deutschland;Telekom
49;1514;Deutschland;Telekom
49;1515;Deutschland;Telekom
49;1516;Deutschland;Telekom
49;1517;Deutschland;Telekom
49;1520;Deutschland;Vodafone 
49;1521;Deutschland;Vodafone 
49;1522;Deutschland;Vodafone 
49;1523;Deutschland;Vodafone 
49;1525;Deutschland;Vodafone 
49;1526;Deutschland;Vodafone 
49;1529;Deutschland;Vodafone 
49;15555;Deutschland;Tismi BV
49;15630;Deutschland;multiConnect 
49;15678;Deutschland;Argon Networks
49;1570;Deutschland;E-Plus Mobilfunk
49;1573;Deutschland;E-Plus Mobilfunk
49;1575;Deutschland;E-Plus Mobilfunk
49;1577;Deutschland;E-Plus Mobilfunk
49;1578;Deutschland;E-Plus Mobilfunk
49;1579;Deutschland;E-Plus Mobilfunk
49;15888;Deutschland;TelcoVillage 
49;15890;Deutschland;MobiquiThings
49;1590;Deutschland;Telefónica
49;160;Deutschland;Telekom
49;162;Deutschland;Vodafone 
49;163;Deutschland;E-Plus Mobilfunk
49;170;Deutschland;Telekom
49;171;Deutschland;Telekom
49;172;Deutschland;Vodafone 
49;173;Deutschland;Vodafone 
49;174;Deutschland;Vodafone 
49;175;Deutschland;Telekom
49;176;Deutschland;Telefónica
49;177;Deutschland;E-Plus Mobilfunk
49;178;Deutschland;E-Plus Mobilfunk
49;179;Deutschland;Telefónica
49;137;Deutschland;Voting-Dienste
49;180;Deutschland;Service-Dienste
49;1930;Deutschland;SMS-To-Speech Deutsche Telekom
49;700;Deutschland;Persönliche Rufnummer
49;800;Deutschland;entgeltfreie Telefondienste
49;900;Deutschland;Premium-Dienste
49;9009;Deutschland;Anwählprogramme (Dialer)
49;32;Deutschland;Nationale Reilnehmerrufnummer
49;201;Deutschland;Essen
49;202;Deutschland;Wuppertal
49;203;Deutschland;Duisburg
49;2041;Deutschland;Bottrop
49;2043;Deutschland;Gladbeck
49;2045;Deutschland;Bottrop-Kirchhellen
49;2051;Deutschland;Velbert
49;2052;Deutschland;Velbert-Langenberg
49;2053;Deutschland;Velbert-Neviges
49;2054;Deutschland;Essen-Kettwig
49;2056;Deutschland;Heiligenhaus
49;2058;Deutschland;Wülfrath
49;2064;Deutschland;Dinslaken
49;2065;Deutschland;Duisburg-Rheinhausen
49;2066;Deutschland;Duisburg-Homberg
49;208;Deutschland;Oberhausen Rheinl
49;209;Deutschland;Gelsenkirchen
49;2102;Deutschland;Ratingen
49;2103;Deutschland;Hilden
49;2104;Deutschland;Mettmann
49;211;Deutschland;Düsseldorf
49;212;Deutschland;Solingen
49;2129;Deutschland;Haan Rheinl
49;2131;Deutschland;Neuss
49;2132;Deutschland;Meerbusch-Büderich
49;2133;Deutschland;Dormagen
49;2137;Deutschland;Neuss-Norf
49;214;Deutschland;Leverkusen
49;2150;Deutschland;Meerbusch-Lank
49;2151;Deutschland;Krefeld
49;2152;Deutschland;Kempen
49;2153;Deutschland;Nettetal-Lobberich
49;2154;Deutschland;Willich
49;2156;Deutschland;Willich-Anrath
49;2157;Deutschland;Nettetal-Kaldenkirchen
49;2158;Deutschland;Grefrath b Krefeld
49;2159;Deutschland;Meerbusch-Osterath
49;2161;Deutschland;Mönchengladbach
49;2162;Deutschland;Viersen
49;2163;Deutschland;Schwalmtal Niederrhein
49;2164;Deutschland;Jüchen-Otzenrath
49;2165;Deutschland;Jüchen
49;2166;Deutschland;Mönchengladbach-Rheydt
49;2171;Deutschland;Leverkusen-Opladen
49;2173;Deutschland;Langenfeld Rheinland
49;2174;Deutschland;Burscheid Rheinl
49;2175;Deutschland;Leichlingen Rheinland
49;2181;Deutschland;Grevenbroich
49;2182;Deutschland;Grevenbroich-Kapellen
49;2183;Deutschland;Rommerskirchen
49;2191;Deutschland;Remscheid
49;2192;Deutschland;Hückeswagen
49;2193;Deutschland;Dabringhausen
49;2195;Deutschland;Radevormwald
49;2196;Deutschland;Wermelskirchen
49;2202;Deutschland;Bergisch Gladbach
49;2203;Deutschland;Köln-Porz
49;2204;Deutschland;Bensberg
49;2205;Deutschland;Rösrath
49;2206;Deutschland;Overath
49;2207;Deutschland;Kürten-Dürscheid
