41;;Schweiz;
41;20;Schweiz;nicht zugeteilt
41;21;Schweiz;Lausanne
41;22;Schweiz;Genf
41;23;Schweiz;nicht zugeteilt
41;24;Schweiz;Yverdon, Aigle
41;25;Schweiz;nicht zugeteilt
41;26;Schweiz;Freiburg
41;27;Schweiz;Sitten
41;28;Schweiz;nicht zugeteilt
41;29;Schweiz;nicht zugeteilt
41;30;Schweiz;nicht zugeteilt
41;31;Schweiz;Bern
41;32;Schweiz;Biel, Neuenburg, Solothurn, Jura
41;33;Schweiz;Thun
41;34;Schweiz;Burgdorf, Langau
41;35;Schweiz;nicht zugeteilt
41;36;Schweiz;nicht zugeteilt
41;37;Schweiz;nicht zugeteilt
41;38;Schweiz;nicht zugeteilt
41;39;Schweiz;nicht zugeteilt
41;40;Schweiz;nicht zugeteilt
41;41;Schweiz;Luzern
41;42;Schweiz;nicht zugeteilt
41;43;Schweiz;Zürich
41;44;Schweiz;Zürich
41;45;Schweiz;nicht zugeteilt
41;46;Schweiz;nicht zugeteilt
41;47;Schweiz;nicht zugeteilt
41;48;Schweiz;nicht zugeteilt
41;49;Schweiz;nicht zugeteilt
41;50;Schweiz;nicht zugeteilt
41;51;Schweiz;Unternehmensweite FernmeIdedienste
41;52;Schweiz;Winterthur
41;53;Schweiz;nicht zugeteilt
41;54;Schweiz;nicht zugeteilt
41;55;Schweiz;Rapperswil
41;56;Schweiz;Baden
41;57;Schweiz;nicht zugeteilt
41;58;Schweiz;Unternehmensweite FernmeIdedienste
41;59;Schweiz;nicht zugeteilt
41;60;Schweiz;nicht zugeteilt
41;61;Schweiz;Basel
41;62;Schweiz;Olten
41;63;Schweiz;nicht zugeteilt
41;64;Schweiz;nicht zugeteilt
41;65;Schweiz;nicht zugeteilt
41;66;Schweiz;nicht zugeteilt
41;67;Schweiz;nicht zugeteilt
41;68;Schweiz;nicht zugeteilt
41;69;Schweiz;nicht zugeteilt
41;70;Schweiz;nicht zugeteilt
41;71;Schweiz;St. Gallen
41;72;Schweiz;nicht zugeteilt
41;73;Schweiz;Mobilfunknetz
41;74;Schweiz;Mobilfunknetz
41;75;Schweiz;Mobilfunknetz
41;76;Schweiz;Mobilfunknetz
41;77;Schweiz;Mobilfunknetz
41;78;Schweiz;Mobilfunknetz
41;79;Schweiz;Mobilfunknetz
41;800;Schweiz;Mehrwertdienste
41;801;Schweiz;nicht zugeteilt
41;802;Schweiz;nicht zugeteilt
41;803;Schweiz;nicht zugeteilt
41;804;Schweiz;nicht zugeteilt
41;805;Schweiz;nicht zugeteilt
41;806;Schweiz;nicht zugeteilt
41;807;Schweiz;nicht zugeteilt
41;808;Schweiz;nicht zugeteilt
41;809;Schweiz;nicht zugeteilt
41;81;Schweiz;Chur
41;82;Schweiz;nicht zugeteilt
41;83;Schweiz;nicht zugeteilt
41;840;Schweiz;Mehrwertdienste
41;841;Schweiz;nicht zugeteilt
41;842;Schweiz;Mehrwertdienste
41;843;Schweiz;nicht zugeteilt
41;844;Schweiz;Mehrwertdienste
41;845;Schweiz;nicht zugeteilt
41;846;Schweiz;nicht zugeteilt
41;847;Schweiz;nicht zugeteilt
41;848;Schweiz;Mehrwertdienste
41;849;Schweiz;nicht zugeteilt
41;85;Schweiz;nicht zugeteilt
41;860;Schweiz;Sonderdienste
41;861;Schweiz;nicht zugeteilt
41;862;Schweiz;nicht zugeteilt
41;863;Schweiz;nicht zugeteilt
41;864;Schweiz;nicht zugeteilt
41;865;Schweiz;nicht zugeteilt
41;866;Schweiz;nicht zugeteilt
41;867;Schweiz;Sonderdienste
41;868;Schweiz;Sonderdienste
41;869;Schweiz;Sonderdienste
41;870;Schweiz;nicht zugeteilt
41;871;Schweiz;nicht zugeteilt
41;872;Schweiz;nicht zugeteilt
41;873;Schweiz;nicht zugeteilt
41;874;Schweiz;nicht zugeteilt
41;875;Schweiz;nicht zugeteilt
41;876;Schweiz;nicht zugeteilt
41;877;Schweiz;nicht zugeteilt
41;878;Schweiz;Mehrwertdienste
41;879;Schweiz;nicht zugeteilt
41;88;Schweiz;nicht zugeteilt
41;89;Schweiz;nicht zugeteilt
41;900;Schweiz;Mehrwertdienste
41;901;Schweiz;Mehrwertdienste
41;902;Schweiz;nicht zugeteilt
41;903;Schweiz;nicht zugeteilt
41;904;Schweiz;nicht zugeteilt
41;905;Schweiz;nicht zugeteilt
41;906;Schweiz;Mehrwertdienste
41;907;Schweiz;nicht zugeteilt
41;908;Schweiz;nicht zugeteilt
41;909;Schweiz;nicht zugeteilt
41;91;Schweiz;Bellinzona
41;92;Schweiz;nicht zugeteilt
41;93;Schweiz;nicht zugeteilt
41;94;Schweiz;nicht zugeteilt
41;95;Schweiz;nicht zugeteilt
41;96;Schweiz;nicht zugeteilt
41;97;Schweiz;nicht zugeteilt
41;98;Schweiz;Sonderdienste
41;99;Schweiz;Sonderdienste
