32;;Belgien;
32;59;Belgien;Oostende
32;58;Belgien;Nieuwpoort
32;57;Belgien;Ieper
32;56;Belgien;Kortrijk
32;87;Belgien;Eupen
32;55;Belgien;Ronse
32;86;Belgien;Werbomont
32;54;Belgien;Oetingen
32;85;Belgien;Huy
32;53;Belgien;Aalst
32;52;Belgien;Termonde
32;84;Belgien;Marche-en-Famenne
32;51;Belgien;Tielt
32;83;Belgien;Havelange
32;82;Belgien;Dinant
32;50;Belgien;Brügge - Westflandern
32;81;Belgien;Namur
32;80;Belgien;Malmedy
32;19;Belgien;Waremme
32;16;Belgien;Leuven
32;15;Belgien;Mechelen
32;3;Belgien;Antwerpen
32;14;Belgien;Turnhout
32;2;Belgien;Brüssel
32;13;Belgien;Diest
32;12;Belgien;Tongeren
32;11;Belgien;Hasselt - Belg Limburg
32;10;Belgien;Waver
32;71;Belgien;Charleroi
32;69;Belgien;Tournai
32;68;Belgien;Vloesberg
32;67;Belgien;Nivelles
32;65;Belgien;Mons - Bergen
32;64;Belgien;La-Louviere
32;63;Belgien;Virton
32;61;Belgien;Bastogne
32;60;Belgien;Chimay
32;41;Belgien;Lüttich
32;91;Belgien;Gent
