66;;Thailand;
66;2;Thailand;Bangkok, Nonthaburi, Pathumthani, Samut Prakarn
66;32;Thailand;Hua Hin, Phetchaburi, Prachuap Khiri Khan, Ratchaburi
66;34;Thailand;Kanchanaburi, Pattani, Samut Sakhon, Samut Songkram
66;35;Thailand;Ang Thong, Ayutthaya, Suphan Buri
66;36;Thailand;Lopburi, Saraburi, Singhburi
66;37;Thailand;Nakhon Nayok, Prachin Buri, Sakaew
66;38;Thailand;Chachoengsao, Chantaburi, Chon Buri, Rayong
66;39;Thailand;Trat
66;42;Thailand;Loei, Mukdahan
66;43;Thailand;Kalasin, Khon Kaen, Mahasarakham, Roi Et
66;44;Thailand;Buri Ram, Korat, Nakhon Ratchasima, Surin
66;45;Thailand;Amnat Charoen, Srisaket, Ubon Ratchathani, Yasothon
66;53;Thailand;Chiang Mai, Chiang Rai, Lampoon, Mae Hong Son
66;54;Thailand;Lampang, Nan, Payao, Phrae
66;55;Thailand;Kamphaengphet, Phitsanulok, Sukhothai, Tak, Uttaradit
66;56;Thailand;Nakhon Sawan, Phetchabun, Pichit, Uthaithani
66;73;Thailand;Narathiwat, Yala
66;74;Thailand;Hat Yai, Patthalung, Satul, Songkhla
66;75;Thailand;Krabi, Nakhon Si Thammarat, Trang
66;76;Thailand;Pang Nga, Phuket
66;77;Thailand;Chumphon, Ranong, Surat Thani
66;810;Thailand;AIS
66;8110;Thailand;DPC
66;8111;Thailand;DPC
66;8112;Thailand;DPC
66;8113;Thailand;DPC
66;8114;Thailand;DPC
66;8117;Thailand;AIS
66;8118;Thailand;AIS
66;8119;Thailand;AIS
66;81200;Thailand;ACeS
66;81205;Thailand;DTAC
66;81206;Thailand;DTAC
66;81207;Thailand;DTAC
66;81208;Thailand;DTAC
66;81209;Thailand;DTAC
66;81240;Thailand;DPC
66;81241;Thailand;DPC
66;81242;Thailand;DPC
66;81243;Thailand;DPC
66;81244;Thailand;DPC
66;8125;Thailand;AIS
66;8126;Thailand;AIS
66;8127;Thailand;AIS
66;8128;Thailand;AIS
66;8129;Thailand;AIS
66;8130;Thailand;DTAC
66;8131;Thailand;DPC
66;8132;Thailand;DPC
66;8133;Thailand;DPC
66;8134;Thailand;DTAC
66;81351;Thailand;Hutch
66;81354;Thailand;Hutch
66;81355;Thailand;Frei
66;81356;Thailand;Hutch
66;8136;Thailand;AIS
66;8137;Thailand;AIS
66;8138;Thailand;AIS
66;8139;Thailand;DTAC
66;814;Thailand;DTAC
66;8150;Thailand;DPC
66;8151;Thailand;DPC
66;8152;Thailand;DPC
66;8153;Thailand;DTAC
66;8154;Thailand;DTAC
66;8155;Thailand;DTAC
66;8156;Thailand;DTAC
66;8157;Thailand;DTAC
66;8158;Thailand;DTAC
66;8159;Thailand;DTAC
66;8160;Thailand;DTAC
66;8170;Thailand;AIS
66;8171;Thailand;DTAC
66;8172;Thailand;AIS
66;8173;Thailand;AIS
66;8174;Thailand;AIS
66;8175;Thailand;AIS
66;8176;Thailand;AIS
66;8177;Thailand;AIS
66;8178;Thailand;AIS
66;8179;Thailand;AIS
66;818;Thailand;AIS
66;819;Thailand;AIS
66;840;Thailand;Orange 
66;840;Thailand;Orange 
66;845;Thailand;DTAC 
66;846;Thailand;DTAC 
66;847;Thailand;AIS 
66;850;Thailand;DTAC 
66;851;Thailand;DTAC 
66;852;Thailand;DTAC 
66;860;Thailand;AIS 
66;861;Thailand;AIS 
66;862;Thailand;AIS 
66;86298;Thailand;Hutch 
66;863;Thailand;Hutch 
66;864;Thailand;Orange 
66;865;Thailand;Orange 
66;866;Thailand;Orange 
66;8670;Thailand;Orange 
66;8671;Thailand;Orange 
66;8672;Thailand;Orange 
66;8673;Thailand;Orange 
66;8674;Thailand;Orange 
66;8675;Thailand;DTAC 
66;8676;Thailand;DTAC 
66;8677;Thailand;DTAC 
66;8678;Thailand;DTAC 
66;8679;Thailand;DTAC 
66;868;Thailand;DTAC 
66;869;Thailand;DTAC 
66;870;Thailand;AIS 
66;871;Thailand;AIS 
66;872;Thailand;AIS 
66;878;Thailand;AIS 
66;879;Thailand;AIS 
66;890;Thailand;AIS 
66;891;Thailand;Orange 
66;892;Thailand;AIS 
66;893;Thailand;Thaimobile 1900 
66;894;Thailand;DTAC 
66;895;Thailand;AIS 
66;896;Thailand;DTAC 
66;897;Thailand;DTAC 
66;898;Thailand;AIS 
66;899;Thailand;AIS
